teste;teste;teste;teste;teste;teste;teste;
7891033831883;MALBEC DES COL BLEU 100ml;83188;00001;00298;;01/04/2021 08:59:07;22/04/2021 18:16:54;
7891033831890;MALBEC DES BDY SPR BLEU 100ml PCK];83189;00001;00298;;01/04/2021 08:59:09;22/04/2021 18:16:54;
7891033796496;MATCH MASC CAP ANTI IDADE 250g;79649;00001;00242;;01/04/2021 08:58:50;22/04/2021 18:16:54;
7891033796496;MATCH MASC CAP ANTI IDADE 250g;79649;00001;00242;;01/04/2021 08:58:53;22/04/2021 18:16:54;
7891033796496;MATCH MASC CAP ANTI IDADE 250g;79649;00001;00242;;01/04/2021 08:58:57;22/04/2021 18:16:54;
7891033796472;MATCH COND ANTI IDADE 250ml;79647;00001;00242;;01/04/2021 08:59:00;22/04/2021 18:16:54;
7891033796472;MATCH COND ANTI IDADE 250ml;79647;00001;00242;;01/04/2021 08:59:02;22/04/2021 18:16:54;
7891033796472;MATCH COND ANTI IDADE 250ml;79647;00001;00242;;01/04/2021 08:59:05;22/04/2021 18:16:54;
7891033796472;MATCH COND ANTI IDADE 250ml;79647;00001;00242;;01/04/2021 08:59:07;22/04/2021 18:16:54;
7891033796458;MATCH SHAMP ANTI IDADE 250ml;79645;00001;00242;;01/04/2021 08:59:09;22/04/2021 18:16:54;
7891033796458;MATCH SHAMP ANTI IDADE 250ml;79645;00001;00242;;01/04/2021 08:59:13;22/04/2021 18:16:54;
7891033796458;MATCH SHAMP ANTI IDADE 250ml;79645;00001;00242;;01/04/2021 08:59:11;22/04/2021 18:16:54;
7891033796458;MATCH SHAMP ANTI IDADE 250ml;79645;00001;00242;;01/04/2021 08:59:15;22/04/2021 18:16:54;
7891033796458;MATCH SHAMP ANTI IDADE 250ml;79645;00001;00242;;01/04/2021 08:59:17;22/04/2021 18:16:54;
7891033796489;MATCH COND ANTI IDADE DESMRL 250ml;79648;00001;00242;;01/04/2021 08:59:19;22/04/2021 18:16:54;
7891033796489;MATCH COND ANTI IDADE DESMRL 250ml;79648;00001;00242;;01/04/2021 08:59:21;22/04/2021 18:16:54;
7891033796489;MATCH COND ANTI IDADE DESMRL 250ml;79648;00001;00242;;01/04/2021 08:59:22;22/04/2021 18:16:54;
7891033441686;CARTUCHO INST C/VISOR LACO VERDE;44168;00001;00297;;01/04/2021 08:59:26;22/04/2021 18:16:54;
7891033441686;CARTUCHO INST C/VISOR LACO VERDE;44168;00001;00297;;01/04/2021 08:59:43;22/04/2021 18:16:54;
7891033777761;QUASAR NEXT POMAD MODEL P/CABELOS 75g;77776;00001;00297;;01/04/2021 08:59:30;22/04/2021 18:16:54;
7891033777730;QUASAR NEXT COL 50ml;77773;00001;00297;;01/04/2021 08:59:33;22/04/2021 18:16:54;
7891033777754;QUASAR NEXT SHOWER GEL CAB/CPO 200g;77775;00001;00297;;01/04/2021 08:59:35;22/04/2021 18:16:54;
7891033824755;BOTICOLL PORTINARI DES COL 100ml V4;82475;00001;00297;;01/04/2021 08:59:46;22/04/2021 18:16:54;
7891033824762;BOTICOL PORTINARI DES ANT/A 75g/125ml V7;82476;00001;00297;;01/04/2021 08:59:49;22/04/2021 18:16:54;
7891033751969;MATCH COND LOIR 250ml;75196;00001;00417;;01/04/2021 09:01:05;22/04/2021 18:16:54;
7891033751105;MATCH FLUIDO CAP FIN COLOR 50ml;75110;00001;00417;;01/04/2021 09:01:13;22/04/2021 18:16:54;
7891033716746;MATCH COND TONICO CRS 250ml;71674;00001;00417;;01/04/2021 09:01:30;22/04/2021 18:16:54;
7891033716746;MATCH COND TONICO CRS 250ml;71674;00001;00417;;01/04/2021 09:01:35;22/04/2021 18:16:54;
7891033700585;MATCH OL CAP SOS RECONST 50ml;70058;00001;00417;;01/04/2021 09:01:16;22/04/2021 18:16:54;
7891033750146;MATCH MASC CAP RESP/CACHO 250g V2;75014;00001;00417;;01/04/2021 09:01:38;22/04/2021 18:16:54;
7891033743872;MATCH SOL CAP MATCHPLEX 25ml;74387;00001;00417;;01/04/2021 09:01:41;22/04/2021 18:16:54;
7891033743872;MATCH SOL CAP MATCHPLEX 25ml;74387;00001;00417;;01/04/2021 09:01:44;22/04/2021 18:16:54;
7891033743872;MATCH SOL CAP MATCHPLEX 25ml;74387;00001;00417;;01/04/2021 09:01:46;22/04/2021 18:16:54;
7891033743872;MATCH SOL CAP MATCHPLEX 25ml;74387;00001;00417;;01/04/2021 09:01:48;22/04/2021 18:16:54;
7891033743872;MATCH SOL CAP MATCHPLEX 25ml;74387;00001;00417;;01/04/2021 09:01:50;22/04/2021 18:16:54;
7891033743872;MATCH SOL CAP MATCHPLEX 25ml;74387;00001;00417;;01/04/2021 09:01:53;22/04/2021 18:16:54;
7891033736959;FLORATTA DES COL L AMORE 75ml;73695;00001;00389;;01/04/2021 09:09:18;22/04/2021 18:16:54;
7891033736959;FLORATTA DES COL L AMORE 75ml;73695;00001;00389;;01/04/2021 09:09:21;22/04/2021 18:16:54;
7891033757923;FLORATTA DES COL RED 75ml;75792;00001;00389;;01/04/2021 09:09:34;22/04/2021 18:16:54;
7891033757923;FLORATTA DES COL RED 75ml;75792;00001;00389;;01/04/2021 09:09:39;22/04/2021 18:16:54;
7891033794164;FLORATTA DES COL LOVE FLOWER 75ml;79416;00001;00389;;01/04/2021 09:09:53;22/04/2021 18:16:54;
7891033794164;FLORATTA DES COL LOVE FLOWER 75ml;79416;00001;00389;;01/04/2021 09:09:57;22/04/2021 18:16:54;
7891033794164;FLORATTA DES COL LOVE FLOWER 75ml;79416;00001;00389;;01/04/2021 09:10:01;22/04/2021 18:16:54;
7891033254774;FLORATTA DES COL CER FL 75ml;25477;00001;00389;;01/04/2021 09:10:26;22/04/2021 18:16:54;
7891033254774;FLORATTA DES COL CER FL 75ml;25477;00001;00389;;01/04/2021 09:10:32;22/04/2021 18:16:54;
7891033254774;FLORATTA DES COL CER FL 75ml;25477;00001;00389;;01/04/2021 09:10:39;22/04/2021 18:16:54;
7891033716418;FLORATTA DES COL F/SECRET 75ml;71641;00001;00389;;01/04/2021 09:11:02;22/04/2021 18:16:54;
7891033716418;FLORATTA DES COL F/SECRET 75ml;71641;00001;00389;;01/04/2021 09:11:09;22/04/2021 18:16:54;
7891033716418;FLORATTA DES COL F/SECRET 75ml;71641;00001;00389;;01/04/2021 09:11:16;22/04/2021 18:16:54;
7891033714032;INSENSATEZ DES COLONIA 100ml V2;71403;00001;00389;;01/04/2021 09:11:32;22/04/2021 18:16:54;
7891033775309;MATCH MASC CAP BRLH 250g;77530;00001;00418;;01/04/2021 09:02:15;22/04/2021 18:16:54;
7891033811816;MATCH MASC CAP FORCA 250g;81181;00001;00418;;01/04/2021 09:02:20;22/04/2021 18:16:54;
7891033751099;MATCH MASC CAP COLORIDOS 250g;75109;00001;00418;;01/04/2021 09:02:23;22/04/2021 18:16:54;
7891033816514;MATCH SHAMP EQLB CAP OL 250ml;81651;00001;00418;;01/04/2021 09:02:26;22/04/2021 18:16:54;
7891033816514;MATCH SHAMP EQLB CAP OL 250ml;81651;00001;00418;;01/04/2021 09:02:28;22/04/2021 18:16:54;
7891033816521;MATCH COND EQLB OL 250ml;81652;00001;00418;;01/04/2021 09:02:30;22/04/2021 18:16:54;
7891033441686;CARTUCHO INST C/VISOR LACO VERDE;44168;00001;00296;;01/04/2021 09:00:15;22/04/2021 18:16:54;
7891033253975;THE BLEND EDP 100ml;25397;00001;00296;;01/04/2021 09:00:22;22/04/2021 18:16:54;
7891033758357;THE BLEND DES ANTIT AER 75g/125ml V2;75835;00001;00296;;01/04/2021 09:00:25;22/04/2021 18:16:54;
7891033732357;THE BLEND SAB SHW GEL 2/1 CAB/CPO 250g;73235;00001;00296;;01/04/2021 09:00:28;22/04/2021 18:16:54;
7891033432806;CAIXA HORIZ INST P;43280;00001;00296;;01/04/2021 09:00:44;22/04/2021 18:16:54;
7891033758081;COFFEE DES ANTIT AER MAN 75g/125ml V7;75808;00001;00296;;01/04/2021 09:00:47;22/04/2021 18:16:54;
7891033740291;COFFEE DES COL MAN 100ml V3;74029;00001;00296;;01/04/2021 09:00:50;22/04/2021 18:16:54;
7891033700493;MATCH COND FONT HID 250ml;70049;00001;00414;;01/04/2021 09:02:47;22/04/2021 18:16:54;
7891033833450;CBEM ALCOOL S/FRAGRANCIA 100ml NV;83345;00001;00414;;01/04/2021 09:02:50;22/04/2021 18:16:54;
7891033833078;CBEM ALCOOL GEL S/FRAGRANCIA 350g;83307;00001;00414;;01/04/2021 09:02:53;22/04/2021 18:16:54;
7891033833078;CBEM ALCOOL GEL S/FRAGRANCIA 350g;83307;00001;00414;;01/04/2021 09:02:56;22/04/2021 18:16:54;
7891033833078;CBEM ALCOOL GEL S/FRAGRANCIA 350g;83307;00001;00414;;01/04/2021 09:02:58;22/04/2021 18:16:54;
7891033833078;CBEM ALCOOL GEL S/FRAGRANCIA 350g;83307;00001;00414;;01/04/2021 09:03:00;22/04/2021 18:16:54;
7891033833078;CBEM ALCOOL GEL S/FRAGRANCIA 350g;83307;00001;00414;;01/04/2021 09:03:05;22/04/2021 18:16:54;
7891033816538;MATCH MASC CAP OL 250g;81653;00001;00243;;01/04/2021 09:00:10;22/04/2021 18:16:54;
7891033816538;MATCH MASC CAP OL 250g;81653;00001;00243;;01/04/2021 09:00:19;22/04/2021 18:16:54;
7891033816538;MATCH MASC CAP OL 250g;81653;00001;00243;;01/04/2021 09:00:21;22/04/2021 18:16:54;
7891033829484;MATCH TON CAP ANTI OLEOSIDADE 100ml;82948;00001;00243;;01/04/2021 09:00:24;22/04/2021 18:16:54;
7891033829484;MATCH TON CAP ANTI OLEOSIDADE 100ml;82948;00001;00243;;01/04/2021 09:00:25;22/04/2021 18:16:54;
7891033816521;MATCH COND EQLB OL 250ml;81652;00001;00243;;01/04/2021 09:00:27;22/04/2021 18:16:54;
7891033816521;MATCH COND EQLB OL 250ml;81652;00001;00243;;01/04/2021 09:00:28;22/04/2021 18:16:54;
7891033816521;MATCH COND EQLB OL 250ml;81652;00001;00243;;01/04/2021 09:00:30;22/04/2021 18:16:54;
7891033816521;MATCH COND EQLB OL 250ml;81652;00001;00243;;01/04/2021 09:00:32;22/04/2021 18:16:54;
7891033816521;MATCH COND EQLB OL 250ml;81652;00001;00243;;01/04/2021 09:00:33;22/04/2021 18:16:54;
7891033816545;MATCH SHAMP A SECO OL 150ml;81654;00001;00243;;01/04/2021 09:00:43;22/04/2021 18:16:54;
7891033816545;MATCH SHAMP A SECO OL 150ml;81654;00001;00243;;01/04/2021 09:00:44;22/04/2021 18:16:54;
7891033816514;MATCH SHAMP EQLB CAP OL 250ml;81651;00001;00243;;01/04/2021 09:00:36;22/04/2021 18:16:54;
7891033816514;MATCH SHAMP EQLB CAP OL 250ml;81651;00001;00243;;01/04/2021 09:00:37;22/04/2021 18:16:54;
7891033816514;MATCH SHAMP EQLB CAP OL 250ml;81651;00001;00243;;01/04/2021 09:00:39;22/04/2021 18:16:54;
7891033816514;MATCH SHAMP EQLB CAP OL 250ml;81651;00001;00243;;01/04/2021 09:00:41;22/04/2021 18:16:54;
7891033816507;MATCH SHAMP A/RESID OLEOSOS 250ml;81650;00001;00243;;01/04/2021 09:00:46;22/04/2021 18:16:54;
7891033816507;MATCH SHAMP A/RESID OLEOSOS 250ml;81650;00001;00243;;01/04/2021 09:00:47;22/04/2021 18:16:54;
7891033816507;MATCH SHAMP A/RESID OLEOSOS 250ml;81650;00001;00243;;01/04/2021 09:00:49;22/04/2021 18:16:54;
7891033816507;MATCH SHAMP A/RESID OLEOSOS 250ml;81650;00001;00243;;01/04/2021 09:00:51;22/04/2021 18:16:54;
7891033254750;FLORATTA DES COL GOLD 75ml;25475;00001;00388;;01/04/2021 09:11:55;22/04/2021 18:16:54;
7891033254750;FLORATTA DES COL GOLD 75ml;25475;00001;00388;;01/04/2021 09:12:01;22/04/2021 18:16:54;
7891033254750;FLORATTA DES COL GOLD 75ml;25475;00001;00388;;01/04/2021 09:12:08;22/04/2021 18:16:54;
7891033254750;FLORATTA DES COL GOLD 75ml;25475;00001;00388;;01/04/2021 09:12:14;22/04/2021 18:16:54;
7891033254729;FLORATTA DES COL ROSE 75ml;25472;00001;00388;;01/04/2021 09:12:33;22/04/2021 18:16:54;
7891033254729;FLORATTA DES COL ROSE 75ml;25472;00001;00388;;01/04/2021 09:12:39;22/04/2021 18:16:54;
7891033254729;FLORATTA DES COL ROSE 75ml;25472;00001;00388;;01/04/2021 09:12:45;22/04/2021 18:16:54;
7891033254729;FLORATTA DES COL ROSE 75ml;25472;00001;00388;;01/04/2021 09:12:52;22/04/2021 18:16:54;
7891033254583;FLORATTA DES COL BLUE 75ml;25458;00001;00388;;01/04/2021 09:13:07;22/04/2021 18:16:54;
7891033254583;FLORATTA DES COL BLUE 75ml;25458;00001;00388;;01/04/2021 09:13:11;22/04/2021 18:16:54;
7891033254583;FLORATTA DES COL BLUE 75ml;25458;00001;00388;;01/04/2021 09:13:16;22/04/2021 18:16:54;
7891033254583;FLORATTA DES COL BLUE 75ml;25458;00001;00388;;01/04/2021 09:13:21;22/04/2021 18:16:54;
7891033758784;FLORATTA CR DES H CPO INT FL/SUP 250g;75878;00001;00388;;01/04/2021 09:13:28;22/04/2021 18:16:54;
7891033771493;BOTIK GEL FAC LIMP NUTR VITAM B5 150g;77149;00001;00415;;01/04/2021 09:03:31;22/04/2021 18:16:54;
7891033771431;BOTIK MASC FAC PUR ARG BCA RED/POR 100g;77143;00001;00415;;01/04/2021 09:03:33;22/04/2021 18:16:54;
7891033771479;BOTIK TON MICLR FAC PURIF PREB 200ml;77147;00001;00415;;01/04/2021 09:03:37;22/04/2021 18:16:54;
7891033771301;BOTIK SRM FAC ALT/POT ANTIOX VIT C 30ml;77130;00001;00415;;01/04/2021 09:03:39;22/04/2021 18:16:54;
7891033771370;BOTIK CREM FAC FIRMADOR AC/HIAL 40g;77137;00001;00415;;01/04/2021 09:03:43;22/04/2021 18:16:54;
7891033771363;BOTIK GEL CREM FAC FIRMADOR AC/HIAL 40g;77136;00001;00415;;01/04/2021 09:03:45;22/04/2021 18:16:54;
7891033771318;BOTIK SRM FAC ALT/POT AC/KOJIC 30ml;77131;00001;00415;;01/04/2021 09:03:48;22/04/2021 18:16:54;
7891033771318;BOTIK SRM FAC ALT/POT AC/KOJIC 30ml;77131;00001;00415;;01/04/2021 09:03:56;22/04/2021 18:16:54;
7891033771738;REF BOTIK CREM FAC FIRMADOR AC/HIAL 40g;77173;00001;00415;;01/04/2021 09:04:06;22/04/2021 18:16:54;
7891033771738;REF BOTIK CREM FAC FIRMADOR AC/HIAL 40g;77173;00001;00415;;01/04/2021 09:04:08;22/04/2021 18:16:54;
7891033771295;BOTIK SRM FAC ALT/POT PRENC AC/HIAL 30ml;77129;00001;00415;;01/04/2021 09:03:51;22/04/2021 18:16:54;
7891033771295;BOTIK SRM FAC ALT/POT PRENC AC/HIAL 30ml;77129;00001;00415;;01/04/2021 09:03:53;22/04/2021 18:16:54;
7891033771387;BOTIK CR CON OLH RED/RUG AC/HIAL CAF 15g;77138;00001;00415;;01/04/2021 09:04:01;22/04/2021 18:16:54;
7891033771387;BOTIK CR CON OLH RED/RUG AC/HIAL CAF 15g;77138;00001;00415;;01/04/2021 09:04:03;22/04/2021 18:16:54;
7891033771332;BOTIK SERUM ALT POT PEPT/LIFT 30ml;77133;00001;00415;;01/04/2021 09:03:58;22/04/2021 18:16:54;
7891033771332;BOTIK SERUM ALT POT PEPT/LIFT 30ml;77133;00001;00415;;01/04/2021 09:04:11;22/04/2021 18:16:54;
7891033771332;BOTIK SERUM ALT POT PEPT/LIFT 30ml;77133;00001;00415;;01/04/2021 09:04:14;22/04/2021 18:16:54;
7891033771332;BOTIK SERUM ALT POT PEPT/LIFT 30ml;77133;00001;00415;;01/04/2021 09:04:16;22/04/2021 18:16:54;
7891033771332;BOTIK SERUM ALT POT PEPT/LIFT 30ml;77133;00001;00415;;01/04/2021 09:04:20;22/04/2021 18:16:54;
7891033771189;ESTJ ZAAD REG/19;77118;00001;00288;;01/04/2021 09:01:47;22/04/2021 18:16:54;
7891033744657;ZAAD EDP GO 95ml;74465;00001;00288;;01/04/2021 09:02:10;22/04/2021 18:16:54;
7891033744657;ZAAD EDP GO 95ml;74465;00001;00288;;01/04/2021 09:02:19;22/04/2021 18:16:54;
7891033744657;ZAAD EDP GO 95ml;74465;00001;00288;;01/04/2021 09:02:27;22/04/2021 18:16:54;
7891033744657;ZAAD EDP GO 95ml;74465;00001;00288;;01/04/2021 09:02:33;22/04/2021 18:16:54;
7891033714032;INSENSATEZ DES COLONIA 100ml V2;71403;00001;00288;;01/04/2021 09:01:55;22/04/2021 18:16:54;
7891033714032;INSENSATEZ DES COLONIA 100ml V2;71403;00001;00288;;01/04/2021 09:01:57;22/04/2021 18:16:54;
7891033744558;ZAAD EDP MONDO 95ml V2;74455;00001;00288;;01/04/2021 09:02:49;22/04/2021 18:16:54;
7891033744558;ZAAD EDP MONDO 95ml V2;74455;00001;00288;;01/04/2021 09:02:55;22/04/2021 18:16:54;
7891033744558;ZAAD EDP MONDO 95ml V2;74455;00001;00288;;01/04/2021 09:03:01;22/04/2021 18:16:54;
7891033811793;MATCH COND FORCA 250ml;81179;00001;00244;;01/04/2021 09:01:48;22/04/2021 18:16:54;
7891033811793;MATCH COND FORCA 250ml;81179;00001;00244;;01/04/2021 09:01:50;22/04/2021 18:16:54;
7891033811793;MATCH COND FORCA 250ml;81179;00001;00244;;01/04/2021 09:01:52;22/04/2021 18:16:54;
7891033811793;MATCH COND FORCA 250ml;81179;00001;00244;;01/04/2021 09:01:58;22/04/2021 18:16:54;
7891033811830;MATCH AMP CAP FORCA 15ml;81183;00001;00244;;01/04/2021 09:01:38;22/04/2021 18:16:54;
7891033811830;MATCH AMP CAP FORCA 15ml;81183;00001;00244;;01/04/2021 09:01:41;22/04/2021 18:16:54;
7891033811830;MATCH AMP CAP FORCA 15ml;81183;00001;00244;;01/04/2021 09:01:42;22/04/2021 18:16:54;
7891033811830;MATCH AMP CAP FORCA 15ml;81183;00001;00244;;01/04/2021 09:01:43;22/04/2021 18:16:54;
7891033811809;MATCH SHAMP FORCA 250ml;81180;00001;00244;;01/04/2021 09:02:02;22/04/2021 18:16:54;
7891033811809;MATCH SHAMP FORCA 250ml;81180;00001;00244;;01/04/2021 09:02:03;22/04/2021 18:16:54;
7891033811809;MATCH SHAMP FORCA 250ml;81180;00001;00244;;01/04/2021 09:02:04;22/04/2021 18:16:54;
7891033811809;MATCH SHAMP FORCA 250ml;81180;00001;00244;;01/04/2021 09:02:05;22/04/2021 18:16:54;
7891033700493;MATCH COND FONT HID 250ml;70049;00001;00244;;01/04/2021 09:02:07;22/04/2021 18:16:54;
7891033700493;MATCH COND FONT HID 250ml;70049;00001;00244;;01/04/2021 09:02:08;22/04/2021 18:16:54;
7891033700493;MATCH COND FONT HID 250ml;70049;00001;00244;;01/04/2021 09:02:10;22/04/2021 18:16:54;
7891033700493;MATCH COND FONT HID 250ml;70049;00001;00244;;01/04/2021 09:02:12;22/04/2021 18:16:54;
7891033700455;MATCH SHAMP FONT HID 250ml;70045;00001;00244;;01/04/2021 09:02:15;22/04/2021 18:16:54;
7891033700455;MATCH SHAMP FONT HID 250ml;70045;00001;00244;;01/04/2021 09:02:16;22/04/2021 18:16:54;
7891033700455;MATCH SHAMP FONT HID 250ml;70045;00001;00244;;01/04/2021 09:02:18;22/04/2021 18:16:54;
7891033775316;MATCH COND BRLH 250ml;77531;00001;00244;;01/04/2021 09:02:20;22/04/2021 18:16:54;
7891033775323;MATCH SHAMP BRLH 250ml;77532;00001;00244;;01/04/2021 09:02:23;22/04/2021 18:16:54;
7891033775323;MATCH SHAMP BRLH 250ml;77532;00001;00244;;01/04/2021 09:02:24;22/04/2021 18:16:54;
7891033775323;MATCH SHAMP BRLH 250ml;77532;00001;00244;;01/04/2021 09:02:25;22/04/2021 18:16:54;
7891033775323;MATCH SHAMP BRLH 250ml;77532;00001;00244;;01/04/2021 09:02:27;22/04/2021 18:16:54;
7891033744633;ZAAD EDP 95ml V5;74463;00001;00289;;01/04/2021 09:03:34;22/04/2021 18:16:54;
7891033744633;ZAAD EDP 95ml V5;74463;00001;00289;;01/04/2021 09:03:40;22/04/2021 18:16:54;
7891033744015;ZAAD DES COL SPLSH 200ml;74401;00001;00289;;01/04/2021 09:03:47;22/04/2021 18:16:54;
7891033744015;ZAAD DES COL SPLSH 200ml;74401;00001;00289;;01/04/2021 09:03:51;22/04/2021 18:16:54;
7891033744015;ZAAD DES COL SPLSH 200ml;74401;00001;00289;;01/04/2021 09:03:54;22/04/2021 18:16:54;
7891033744015;ZAAD DES COL SPLSH 200ml;74401;00001;00289;;01/04/2021 09:03:57;22/04/2021 18:16:54;
7891033744510;ZAAD BALM HID POS BARB 110g V3;74451;00001;00289;;01/04/2021 09:04:01;22/04/2021 18:16:54;
7891033744510;ZAAD BALM HID POS BARB 110g V3;74451;00001;00289;;01/04/2021 09:04:05;22/04/2021 18:16:54;
7891033744510;ZAAD BALM HID POS BARB 110g V3;74451;00001;00289;;01/04/2021 09:04:11;22/04/2021 18:16:54;
7891033744510;ZAAD BALM HID POS BARB 110g V3;74451;00001;00289;;01/04/2021 09:04:15;22/04/2021 18:16:54;
7891033725212;MATCH COND RESP/LISOS 250ml;72521;00001;00245;;01/04/2021 09:03:48;22/04/2021 18:16:54;
7891033725212;MATCH COND RESP/LISOS 250ml;72521;00001;00245;;01/04/2021 09:03:49;22/04/2021 18:16:54;
7891033725212;MATCH COND RESP/LISOS 250ml;72521;00001;00245;;01/04/2021 09:03:51;22/04/2021 18:16:54;
7891033725205;MATCH SHAMP LISOS/RESP 250ml;72520;00001;00245;;01/04/2021 09:03:53;22/04/2021 18:16:54;
7891033759248;MATCH SHAMP OLEOSOS RESP/LISOS 250ml;75924;00001;00245;;01/04/2021 09:03:56;22/04/2021 18:16:54;
7891033759248;MATCH SHAMP OLEOSOS RESP/LISOS 250ml;75924;00001;00245;;01/04/2021 09:03:57;22/04/2021 18:16:54;
7891033700554;MATCH TONICO CRS COMPLEXO 100ML;70055;00001;00245;;01/04/2021 09:03:58;22/04/2021 18:16:54;
7891033700554;MATCH TONICO CRS COMPLEXO 100ML;70055;00001;00245;;01/04/2021 09:03:59;22/04/2021 18:16:54;
7891033759224;MATCH COND OLEOSOS RESP/LISOS 250ml;75922;00001;00245;;01/04/2021 09:03:54;22/04/2021 18:16:54;
7891033759224;MATCH COND OLEOSOS RESP/LISOS 250ml;75922;00001;00245;;01/04/2021 09:03:55;22/04/2021 18:16:54;
7891033439454;MAKE B ESPNJ KONJAC;43945;00001;00419;;01/04/2021 09:04:46;22/04/2021 18:16:54;
7891033439454;MAKE B ESPNJ KONJAC;43945;00001;00419;;01/04/2021 09:04:48;22/04/2021 18:16:54;
7891033439454;MAKE B ESPNJ KONJAC;43945;00001;00419;;01/04/2021 09:04:50;22/04/2021 18:16:54;
7891033433452;CBEM MASSAG CORPORAL PP;43345;00001;00419;;01/04/2021 09:04:58;22/04/2021 18:16:54;
7891033425129;MAKE B PORTA PINCEIS METALIZADO PU;42512;00001;00419;;01/04/2021 09:05:10;22/04/2021 18:16:54;
7891033425129;MAKE B PORTA PINCEIS METALIZADO PU;42512;00001;00419;;01/04/2021 09:05:16;22/04/2021 18:16:54;
7891033439348;MATCH ESCV P/MODELAR 3D ABS;43934;00001;00419;;01/04/2021 09:05:28;22/04/2021 18:16:54;
7891033448012;CBEM BOLSA VERAO PES C/A;44801;00001;00419;;01/04/2021 09:06:17;22/04/2021 18:16:54;
7891033459735;BOTI BOLSA TOTE HOLOG TPU C/A;45973;00001;00419;;01/04/2021 09:06:14;22/04/2021 18:16:54;
7891033444083;MAKE B PINCEIS 4 UN C/ESTJ PRETO;44408;00001;00419;;01/04/2021 09:05:02;22/04/2021 18:16:54;
7891033444083;MAKE B PINCEIS 4 UN C/ESTJ PRETO;44408;00001;00419;;01/04/2021 09:05:05;22/04/2021 18:16:54;
7891033444083;MAKE B PINCEIS 4 UN C/ESTJ PRETO;44408;00001;00419;;01/04/2021 09:05:33;22/04/2021 18:16:54;
7891033448647;INTENSE NECESS PRATICA PES S/A;44864;00001;00419;;01/04/2021 09:05:53;22/04/2021 18:16:54;
7891033439188;SOPHIE NECESS POMPOM PVC S/ALC;43918;00001;00419;;01/04/2021 09:05:57;22/04/2021 18:16:54;
7891033459575;BOTI BABY FIDO NECESS AMARELA PES;45957;00001;00419;;01/04/2021 09:06:02;22/04/2021 18:16:54;
7891033455805;SOPHIE FRASQ TRANSP GLITTER EVA C/A;45580;00001;00419;;01/04/2021 09:06:10;22/04/2021 18:16:54;
7891033433445;BOTI BABY NECESS PVC S/ALC;43344;00001;00419;;01/04/2021 09:06:05;22/04/2021 18:16:54;
7891033743803;MATCH SHAMP LOIR 250ml;74380;00001;00246;;01/04/2021 09:04:30;22/04/2021 18:16:54;
7891033743865;MATCH COND COLORIDOS 250ml;74386;00001;00246;;01/04/2021 09:04:32;22/04/2021 18:16:54;
7891033700516;MATCH MASC CAP SOS RECONST 250g;70051;00001;00246;;01/04/2021 09:04:36;22/04/2021 18:16:54;
7891033700479;MATCH COND PATRULHA FRIZZ 250ml;70047;00001;00246;;01/04/2021 09:04:37;22/04/2021 18:16:54;
7891033700479;MATCH COND PATRULHA FRIZZ 250ml;70047;00001;00246;;01/04/2021 09:04:38;22/04/2021 18:16:54;
7891033700479;MATCH COND PATRULHA FRIZZ 250ml;70047;00001;00246;;01/04/2021 09:04:40;22/04/2021 18:16:54;
7891033700479;MATCH COND PATRULHA FRIZZ 250ml;70047;00001;00246;;01/04/2021 09:04:42;22/04/2021 18:16:54;
7891033700431;MATCH SHAMP PATRULHA FRIZZ 250ml;70043;00001;00246;;01/04/2021 09:04:44;22/04/2021 18:16:54;
7891033700431;MATCH SHAMP PATRULHA FRIZZ 250ml;70043;00001;00246;;01/04/2021 09:04:47;22/04/2021 18:16:54;
7891033700431;MATCH SHAMP PATRULHA FRIZZ 250ml;70043;00001;00246;;01/04/2021 09:04:46;22/04/2021 18:16:54;
7891033700431;MATCH SHAMP PATRULHA FRIZZ 250ml;70043;00001;00246;;01/04/2021 09:04:48;22/04/2021 18:16:54;
7891033808809;GLAMOUR DES COL DIVA 75ml;80880;00001;00387;;01/04/2021 09:13:57;22/04/2021 18:16:54;
7891033808809;GLAMOUR DES COL DIVA 75ml;80880;00001;00387;;01/04/2021 09:14:01;22/04/2021 18:16:54;
7891033732364;GLAMOUR DES COL JUST SHINE 75ml;73236;00001;00387;;01/04/2021 09:14:07;22/04/2021 18:16:54;
7891033732364;GLAMOUR DES COL JUST SHINE 75ml;73236;00001;00387;;01/04/2021 09:14:11;22/04/2021 18:16:54;
7891033732364;GLAMOUR DES COL JUST SHINE 75ml;73236;00001;00387;;01/04/2021 09:14:16;22/04/2021 18:16:54;
7891033213184;GLAMOUR DES COL SEC BL 75ml V3;21318;00001;00387;;01/04/2021 09:14:24;22/04/2021 18:16:54;
7891033213184;GLAMOUR DES COL SEC BL 75ml V3;21318;00001;00387;;01/04/2021 09:14:28;22/04/2021 18:16:54;
7891033213184;GLAMOUR DES COL SEC BL 75ml V3;21318;00001;00387;;01/04/2021 09:14:38;22/04/2021 18:16:54;
7891033220236;INTENSE DES COL OOPSS 50ml;22023;00001;00387;;01/04/2021 09:15:16;22/04/2021 18:16:54;
7891033220236;INTENSE DES COL OOPSS 50ml;22023;00001;00387;;01/04/2021 09:15:20;22/04/2021 18:16:54;
7891033220236;INTENSE DES COL OOPSS 50ml;22023;00001;00387;;01/04/2021 09:15:24;22/04/2021 18:16:54;
